text,sentiment
1249,"If you can make it thru ""classic Meyer"" titles/intro, you can wade thru anything. But would you want to? I did not find a lot there to dig my teeth into. I suppose if you go into it with low enuff expectations you will be delighted (a la Charlie's Angels.) But for my money I'd like a little something more, more visual, more moving. More. I feel like I'm begging for gruel @ the foot of the master . the mans got the goods . but he just won't share.",0
1250,how can a director that makes such great films as poltergeist and the texas chainsaw massacre make such rubbish as this? i got this film off a friend and he didnt want it back its so bad. how this can be classed as horror i will never know.<br /><br />2/10,0
1251,"I always enjoy this movie when it shows up on TV.<br /><br />The one scene that always stands out, for me that is, is the one with the Myrna Loy and the painters foreman, where she gives him very explicit instructions on the colours and as soon as she goes away he turns the his guys and says ""Did you get that, that's yellow, blue, green and white""",1
1252,"My personal vision of hell is being locked in a room without the ability to close my eyes or block my ears and have this movie play for eternity on every available surface in that room. The whole notion that Streisand plays a boy/man only begins to scratch the surface of how ridiculous a premise this movie is. The single most important thing about watching any movie is the concept of ""willing suspension of disbelief"" . . . it is impossible to do that in this movie.",0
1253,"One of the best (if not the best) Stephen King's screenings. Dark as dark can be, surprising non-hollywood ending, terrifying atmosphere, amazing book adaptation, outstanding cast, educational (don't play with afterlife), in short - everything an excellent horror should be...<br /><br />My favorite horror movie, straight 10+.",1
1254,"What is this?! Is it a comedy, a horror movie or just nothing?? This is by far the worst movie i have ever seen. Especially the scene in romania when he becomes the werewolf, that must be the worst scene that has ever been made. This movie isn't funny, it isn't scary and not entertaining at all. Please do yourself (and me, i don't think anyone should suffer through this movie) a favour and DON'T WATCH THIS MOVIE!! If you get is a present, just throw it away and chop it in to pieces.",0
1255,"BASEketball is indeed a really funny movie. David Zucker manages to make us all laugh our heads off again, in a really silly, but many times smart, comedy.<br /><br />The 2 creators of South Park, the main actors in this film, play very good, surprisingly good actually, but this is the first time i see them as actors. The movie oftenly reminded me of South Park - one of my fav shows.<br /><br />It's a really good and funny film, so don't miss it.<br /><br />Vote: 7.5 out of 10.",1
1256,I only lasted 15mins before self preservation jerked me out of the empty eyed drooling stupor that this film effortlessly induced and propelled me screaming back to the video shop armed for bear.<br /><br />To say the film was bad would be a missed opportunity to use words interspersed with characters from the top keys on my keyboard (just to keep these comments clean).<br /><br />One to be avoided.<br /><br />,0
1257,"I hired this movie expecting a few laughs, hopefully enough to keep me amused but I was sorely mistaken. This movie showed very minimal moments of humour and the pathetic jokes had me cringing with shame for ever hiring it... Aimed at an age group of 10-15, this movie will certainly leave viewers outside of these boundaries feeling very unsatisfied. Worth no more than 3 votes highly unrecommended for anyone not wanting to waste 2 hours of their lives.",0
1258,"This is a great film. Touching and strong. The direction is without question breathless. Good work to the team. I feel so sorry for Marlene, By the grace of God go you or I",1
1259,"In an apparent attempt to avoid remaking the original movie an excellent cast that should have made this inherently funny, classic Neil Simon material better than the original failed on every level.<br /><br />The chemistry between Goldie Hawn and Steve Martin that was magic in `Housesitter' was nonexistent in this effort.",0
1260,"An excellent movie about two cops loving the same woman. One of the cop (Périer) killed her, but all the evidences seems to incriminate the other (Montand). The unlucky Montand doesnt know who is the other lover that could have killed her, and Périer doesnt know either that Montand had an affair with the girl. Montand must absolutely find the killer...and what a great ending! Highly recommended.",1
1261,"One of those, ""Why was this made?"" movies. The romance is very hard to swallow. It is one of those romances, that, suddenly, ""click"" - they are in love. The movie is filled with long pauses and uncomfortable moments - the drive-in restaurant being the most notable. Charles Grodin does a credible job but for most of the movie it's just him and Louise Lasser. Ask yourself, do you want to watch Grodin with his neurosis and Lasser with her neurosis together for a hour and half?",0
